Id,Processor_Manufacturer,Processor,GPU_Manufacturer,Memory_Capacity,Memory_Type,Price_Original
1651,NVidia,GeForce 740,Gigabyte,1.00000,GDDR5,100.0866666666
1652,NVidia,GeForce 740,Gigabyte,2.00000,GDDR3,100.7700000000
1653,NVidia,GeForce 740,Gigabyte,2.00000,GDDR5,100.0200000000
1654,NVidia,GeForce 740,MSI,1.00000,GDDR5,78.99
1655,NVidia,GeForce 740,MSI,2.00000,GDDR3,110.1700000000
1656,NVidia,GeForce 740,MSI,2.00000,GDDR5,65.99
1657,NVidia,GeForce 740,MSI,4.00000,GDDR3,128.9800000000
1658,NVidia,GeForce 740,Palit,2.00000,GDDR3,59.9900000000
1659,NVidia,GeForce 740,PNY,1.00000,GDDR3,13.9600000000
1660,NVidia,GeForce 740,Zotac,1.00000,GDDR5,101.9900000000
1661,NVidia,GeForce 740,Zotac,2.00000,GDDR3,149.0000000000
1662,NVidia,GeForce 740,Zotac,2.00000,GDDR5,100.5433333333
1663,NVidia,GeForce 750,Asus,1.00000,GDDR5,104.9300000000
1664,NVidia,GeForce 750,Asus,2.00000,GDDR5,100.2600000000
1665,NVidia,GeForce 750,Asus,4.00000,GDDR5,102.1300000000
1666,NVidia,GeForce 750,EVGA,1.00000,GDDR5,100.0400000000
1667,NVidia,GeForce 750,EVGA,2.00000,GDDR5,100.3700000000
1668,NVidia,GeForce 750,Gainward,1.00000,GDDR5,100.0000000000
1669,NVidia,GeForce 750,GALAX,2.00000,GDDR5,109.9500000000
1670,NVidia,GeForce 750,Gigabyte,1.00000,GDDR5,68.9000000000
1671,NVidia,GeForce 750,Gigabyte,2.00000,GDDR5,121.9900000000
1672,NVidia,GeForce 750,Inno3D,1.00000,GDDR5,101.1800000000
1673,NVidia,GeForce 750,MSI,1.00000,GDDR5,100.0200000000
1674,NVidia,GeForce 750,MSI,2.00000,GDDR5,128.6600000000
1675,NVidia,GeForce 750,Palit,2.00000,GDDR5,100.0100000000
1676,NVidia,GeForce 750,PNY,1.00000,GDDR5,100.5700000000
1677,NVidia,GeForce 750,Zotac,1.00000,GDDR5,100.0000000000
1678,NVidia,GeForce 750,Zotac,2.00000,GDDR5,78.3700000000
1679,NVidia,GeForce 750 Ti,Asus,2.00000,GDDR5,100.0000000000
1680,NVidia,GeForce 750 Ti,Asus,4.00000,GDDR5,109.9900000000
1681,NVidia,GeForce 750 Ti,EVGA,2.00000,GDDR5,100.3000000000
1682,NVidia,GeForce 750 Ti,GALAX,2.00000,GDDR5,100.0500000000
1683,NVidia,GeForce 750 Ti,Gigabyte,1.00000,GDDR5,100.1800000000
1684,NVidia,GeForce 750 Ti,Gigabyte,2.00000,GDDR5,100.0750000000
1685,NVidia,GeForce 750 Ti,Gigabyte,4.00000,GDDR5,102.4100000000
1686,NVidia,GeForce 750 Ti,Inno3D,2.00000,GDDR5,101.9100000000
1687,NVidia,GeForce 750 Ti,KFA2,2.00000,GDDR5,0
1688,NVidia,GeForce 750 Ti,MSI,2.00000,GDDR5,100.0100000000
1689,NVidia,GeForce 750 Ti,Palit,2.00000,GDDR5,100.2450000000
1690,NVidia,GeForce 750 Ti,PNY,2.00000,GDDR5,100.9800000000
1691,NVidia,GeForce 750 Ti,Zotac,1.00000,GDDR5,100.3700000000
1692,NVidia,GeForce 750 Ti,Zotac,2.00000,GDDR5,100.0200000000
1693,NVidia,GeForce 760,Asus,2.00000,GDDR5,159.9900000000
1694,NVidia,GeForce 760,Asus,4.00000,GDDR5,189.9600000000
1695,NVidia,GeForce 760,EVGA,2.00000,GDDR5,1169.0000000000
1696,NVidia,GeForce 760,EVGA,4.00000,GDDR5,433.5
1697,NVidia,GeForce 760,Gainward,2.00000,GDDR5,101.0700000000
1698,NVidia,GeForce 760,GALAX,2.00000,GDDR5,0
1699,NVidia,GeForce 760,Gigabyte,2.00000,GDDR5,125.5800000000
1700,NVidia,GeForce 760,Gigabyte,4.00000,GDDR5,169.9900000000
1701,NVidia,GeForce 760,Inno3D,2.00000,GDDR5,0
1702,NVidia,GeForce 760,KFA2,2.00000,GDDR5,149.0000000000
1703,NVidia,GeForce 760,MSI,2.00000,GDDR5,119.9900000000
1704,NVidia,GeForce 760,MSI,4.00000,GDDR5,141.88
1705,NVidia,GeForce 760,Palit,2.00000,GDDR5,129.9000000000
1706,NVidia,GeForce 760,PNY,2.00000,GDDR5,148.2000000000
1707,NVidia,GeForce 760,Zotac,2.00000,GDDR5,106.2400000000
1708,NVidia,GeForce 760,Zotac,4.00000,GDDR5,282
1709,NVidia,GeForce 7600,Asus,.25000,GDDR,51.54
1710,NVidia,GeForce 7600,Asus,.50000,GDDR2,88.74
1711,NVidia,GeForce 7600,EVGA,.50000,GDDR2,111.59
1712,NVidia,GeForce 7600,Gainward,.25000,GDDR3,92.94
1713,NVidia,GeForce 7600,Gigabyte,.25000,GDDR2,30
1714,NVidia,GeForce 7600,Inno3D,.25000,GDDR3,131.94
1715,NVidia,GeForce 7600,Jetway,.25000,GDDR2,40.74
1716,NVidia,GeForce 7600,Jetway,.25000,GDDR3,59.99
1717,NVidia,GeForce 7600,Jetway,.50000,GDDR2,53.94
1718,NVidia,GeForce 7600,MSI,.25000,GDDR3,53.99
1719,NVidia,GeForce 7600,Sparkle,.25000,GDDR2,63.59
1720,NVidia,GeForce 7600,Sparkle,.25000,GDDR3,129.59
1721,NVidia,GeForce 7600,XFX,.25000,GDDR3,86.9400000000
1722,NVidia,GeForce 770,AMD,2.00000,GDDR5,241.2000000000
1723,NVidia,GeForce 770,Asus,2.00000,GDDR5,148.3200000000
1724,NVidia,GeForce 770,Asus,4.00000,GDDR5,0
1725,NVidia,GeForce 770,EVGA,2.00000,GDDR5,434.25
1726,NVidia,GeForce 770,EVGA,4.00000,GDDR5,485
1727,NVidia,GeForce 770,Gainward,2.00000,GDDR5,128.9900000000
1728,NVidia,GeForce 770,Gainward,4.00000,GDDR5,234.4700000000
1729,NVidia,GeForce 770,GALAX,2.00000,GDDR5,0
1730,NVidia,GeForce 770,GALAX,4.00000,GDDR5,0
1731,NVidia,GeForce 770,Gigabyte,2.00000,GDDR5,135.8700000000
1732,NVidia,GeForce 770,Gigabyte,4.00000,GDDR5,253.7700000000
1733,NVidia,GeForce 770,Inno3D,2.00000,GDDR5,249.0000000000
1734,NVidia,GeForce 770,KFA2,2.00000,GDDR5,0
1735,NVidia,GeForce 770,MSI,2.00000,GDDR5,156.6400000000
1736,NVidia,GeForce 770,MSI,4.00000,GDDR5,466
1737,NVidia,GeForce 770,NVidia,2.00000,GDDR5,0
1738,NVidia,GeForce 770,Palit,2.00000,GDDR5,190.4300000000
1739,NVidia,GeForce 770,PNY,2.00000,GDDR5,224.4700000000
1740,NVidia,GeForce 770,PNY,4.00000,GDDR5,511.98
1741,NVidia,GeForce 770,Zotac,2.00000,GDDR5,119.7233333333
1742,NVidia,GeForce 770,Zotac,4.00000,GDDR5,341.84
1743,NVidia,GeForce 780,Asus,3.00000,GDDR5,422.4100000000
1744,NVidia,GeForce 780,Asus,6.00000,GDDR5,0
1745,NVidia,GeForce 780,EVGA,3.00000,GDDR5,225.3100000000
1746,NVidia,GeForce 780,Gainward,3.00000,GDDR5,300.6100000000
1747,NVidia,GeForce 780,Gainward,6.00000,GDDR5,0
1748,NVidia,GeForce 780,GALAX,3.00000,GDDR5,0
1749,NVidia,GeForce 780,Gigabyte,3.00000,GDDR5,250.6300000000
1750,NVidia,GeForce 780,KFA2,3.00000,GDDR5,0
1751,NVidia,GeForce 780,MSI,3.00000,GDDR5,100.0000000000
1752,NVidia,GeForce 780,MSI,6.00000,GDDR5,647.5
1753,NVidia,GeForce 780,Palit,3.00000,GDDR5,295.15
1754,NVidia,GeForce 780,PNY,3.00000,GDDR5,158.6700000000
1755,NVidia,GeForce 780,Zotac,3.00000,GDDR5,227.7400000000
1756,NVidia,GeForce 780 Ti,Asus,3.00000,GDDR5,647.5633333333
1757,NVidia,GeForce 780 Ti,EVGA,3.00000,GDDR5,1012.5000000000
1758,NVidia,GeForce 780 Ti,Gainward,3.00000,GDDR5,364.95
1759,NVidia,GeForce 780 Ti,GALAX,3.00000,GDDR5,0
1760,NVidia,GeForce 780 Ti,Gigabyte,3.00000,GDDR5,247.5100000000
1761,NVidia,GeForce 780 Ti,KFA2,3.00000,GDDR5,0
1762,NVidia,GeForce 780 Ti,MSI,3.00000,GDDR5,259.9900000000
1763,NVidia,GeForce 780 Ti,PNY,3.00000,GDDR5,249.9900000000
1764,NVidia,GeForce 780 Ti,Zotac,3.00000,GDDR5,588.5
1765,NVidia,GeForce 7900,Asus,.25000,GDDR3,179.94
1766,NVidia,GeForce 7900,Point of View,.50000,GDDR3,311.94
1767,NVidia,GeForce 7900,Sparkle,.25000,GDDR3,158.365
1768,NVidia,GeForce 7900,XFX,.25000,GDDR3,205.14
1769,NVidia,GeForce 7950,EVGA,.50000,GDDR3,175.86
1770,NVidia,GeForce 7950,Gainward,.50000,GDDR3,179.94
1771,NVidia,GeForce 7950,Gigabyte,.50000,GDDR3,171.54
1772,NVidia,GeForce 7950,Inno3D,.50000,GDDR3,155.94
1773,NVidia,GeForce 7950,XFX,.25000,GDDR3,177.59
1774,NVidia,GeForce 8400,Asus,.50000,GDDR2,0
1775,NVidia,GeForce 8400,Asus,1.00000,GDDR3,251.6200000000
1776,NVidia,GeForce 8400,BFG Technologies,.50000,GDDR,40.74
1777,NVidia,GeForce 8400,ECS Elitegroup,.50000,GDDR2,0
1778,NVidia,GeForce 8400,ECS Elitegroup,1.00000,GDDR2,0
1779,NVidia,GeForce 8400,EVGA,.25000,GDDR,44.39
1780,NVidia,GeForce 8400,EVGA,.50000,GDDR2,0
1781,NVidia,GeForce 8400,EVGA,.50000,GDDR3,22.0900000000
1782,NVidia,GeForce 8400,EVGA,1.00000,GDDR3,21.9800000000
1783,NVidia,GeForce 8400,Gainward,.25000,GDDR2,22.95
1784,NVidia,GeForce 8400,Gainward,.50000,GDDR3,25.75
1785,NVidia,GeForce 8400,Gainward,1.00000,GDDR3,27.625
1786,NVidia,GeForce 8400,GALAX,.50000,GDDR3,0
1787,NVidia,GeForce 8400,Gigabyte,.25000,GDDR2,28.74
1788,NVidia,GeForce 8400,Gigabyte,.50000,GDDR3,0
1789,NVidia,GeForce 8400,Inno3D,.25000,GDDR2,40.2
1790,NVidia,GeForce 8400,MSI,.25000,GDDR2,29.99
1791,NVidia,GeForce 8400,MSI,.50000,GDDR2,0
1792,NVidia,GeForce 8400,MSI,1.00000,GDDR3,24.95
1793,NVidia,GeForce 8400,PNY,.50000,GDDR2,15.9200000000
1794,NVidia,GeForce 8400,PNY,.50000,GDDR3,0
1795,NVidia,GeForce 8400,Sparkle,.50000,GDDR2,29.99
1796,NVidia,GeForce 8400,XFX,.25000,GDDR2,0
1797,NVidia,GeForce 8400,XFX,.50000,GDDR2,0
1798,NVidia,GeForce 8400,XpertVision,.25000,GDDR2,44.39
1799,NVidia,GeForce 8400,Zotac,.25000,GDDR3,0
1800,NVidia,GeForce 8400,Zotac,.50000,GDDR2,0
1801,NVidia,GeForce 8400,Zotac,1.00000,GDDR3,0
1802,NVidia,GeForce 8500,Asus,.25000,GDDR2,55.19
1803,NVidia,GeForce 8500,Biostar,.25000,GDDR2,0
1804,NVidia,GeForce 8500,EVGA,.50000,GDDR,47.99
1805,NVidia,GeForce 8500,Inno3D,.50000,GDDR2,56.34
1806,NVidia,GeForce 8500,Sparkle,.50000,GDDR2,45.59
1807,NVidia,GeForce 8500,XFX,.25000,GDDR2,67.185
1808,NVidia,GeForce 8500,XFX,.50000,GDDR2,45.59
1809,NVidia,GeForce 8500,XFX,1.00000,GDDR2,53.99
1810,NVidia,GeForce 8600,Asus,.25000,GDDR3,76.79
1811,NVidia,GeForce 8600,BFG Technologies,.50000,GDDR3,83.99
1812,NVidia,GeForce 8600,EVGA,.25000,GDDR3,135.59
1813,NVidia,GeForce 8600,EVGA,.50000,GDDR,86.34
1814,NVidia,GeForce 8600,Gigabyte,.31250,GDDR3,197.99
1815,NVidia,GeForce 8600,Gigabyte,.50000,GDDR2,65.99
1816,NVidia,GeForce 8600,MSI,.25000,GDDR2,76.765
1817,NVidia,GeForce 8600,MSI,.25000,GDDR3,96.97
1818,NVidia,GeForce 8600,Sparkle,.50000,GDDR2,47.99
1819,NVidia,GeForce 8600,XFX,.25000,GDDR3,65.99
1820,NVidia,GeForce 8600,XFX,.50000,GDDR2,71.99
1821,NVidia,GeForce 8600,XpertVision,.50000,GDDR2,47.99
1822,NVidia,GeForce 8600,XpertVision,.50000,GDDR3,82.79
1823,NVidia,GeForce 8800,Albatron,.62500,GDDR3,83.99
1824,NVidia,GeForce 8800,Asus,.31250,GDDR3,196.74
1825,NVidia,GeForce 8800,Asus,.37500,GDDR3,131.99
1826,NVidia,GeForce 8800,Asus,.75000,GDDR3,312.595
1827,NVidia,GeForce 8800,BFG Technologies,.50000,GDDR3,146.9650000000
1828,NVidia,GeForce 8800,BFG Technologies,.75000,GDDR3,361.7650000000
1829,NVidia,GeForce 8800,EVGA,.50000,GDDR3,99.59
1830,NVidia,GeForce 8800,EVGA,.62500,GDDR3,227.365
1831,NVidia,GeForce 8800,EVGA,.75000,GDDR3,365.1566666666
1832,NVidia,GeForce 8800,Gainward,.62500,GDDR3,57.59
1833,NVidia,GeForce 8800,Gainward,.75000,GDDR3,175.19
1834,NVidia,GeForce 8800,Gigabyte,.25000,GDDR3,113.99
1835,NVidia,GeForce 8800,Gigabyte,.50000,GDDR3,123.59
1836,NVidia,GeForce 8800,Gigabyte,.62500,GDDR3,251.99
1837,NVidia,GeForce 8800,Gigabyte,.75000,GDDR3,329.99
1838,NVidia,GeForce 8800,Inno3D,.50000,GDDR3,161.99
1839,NVidia,GeForce 8800,Inno3D,.62500,GDDR3,267.59
1840,NVidia,GeForce 8800,Inno3D,.75000,GDDR3,385.19
1841,NVidia,GeForce 8800,MSI,.50000,GDDR3,167.99
1842,NVidia,GeForce 8800,MSI,.75000,GDDR3,203.99
1843,NVidia,GeForce 8800,Palit,.50000,GDDR3,167.99
1844,NVidia,GeForce 8800,Sparkle,.50000,GDDR3,149.99
1845,NVidia,GeForce 8800,Sparkle,.75000,GDDR3,394.74
1846,NVidia,GeForce 8800,Sparkle,1.00000,GDDR3,159.59
1847,NVidia,GeForce 8800,XFX,.37500,GDDR3,83.99
1848,NVidia,GeForce 8800,XFX,.50000,GDDR3,111.59
1849,NVidia,GeForce 8800,XFX,.62500,GDDR3,243.54
1850,NVidia,GeForce 8800,XFX,.75000,GDDR3,257.99
1851,NVidia,GeForce 8800,XpertVision,.50000,GDDR3,131.99
1852,NVidia,GeForce 8800,XpertVision,.62500,GDDR3,271.14
1853,NVidia,GeForce 9400,Asus,.50000,GDDR2,38.34
1854,NVidia,GeForce 9400,BFG Technologies,.50000,GDDR2,0
1855,NVidia,GeForce 9400,EVGA,.50000,GDDR2,0
1856,NVidia,GeForce 9400,EVGA,1.00000,GDDR2,0
1857,NVidia,GeForce 9400,XFX,.50000,GDDR2,65.94
1858,NVidia,GeForce 9400,XFX,1.00000,GDDR2,71.94
1859,NVidia,GeForce 950,Asus,2.00000,GDDR5,101.8900000000
1860,NVidia,GeForce 950,EVGA,2.00000,GDDR5,108.3900000000
1861,NVidia,GeForce 950,Gainward,2.00000,GDDR5,129.0000000000
1862,NVidia,GeForce 950,GALAX,2.00000,GDDR5,114.9900000000
1863,NVidia,GeForce 950,Gigabyte,2.00000,GDDR5,107.8800000000
1864,NVidia,GeForce 950,Inno3D,2.00000,GDDR5,152.3500000000
1865,NVidia,GeForce 950,MSI,2.00000,GDDR5,111.3800000000
1866,NVidia,GeForce 950,Palit,2.00000,GDDR5,109.9900000000
1867,NVidia,GeForce 950,PNY,2.00000,GDDR5,107.2400000000
1868,NVidia,GeForce 950,Zotac,2.00000,GDDR5,113.9400000000
1869,NVidia,GeForce 9500,Asus,.50000,GDDR2,7.9900000000
1870,NVidia,GeForce 9500,ECS Elitegroup,1.00000,GDDR2,0
1871,NVidia,GeForce 9500,EVGA,1.00000,GDDR3,0
1872,NVidia,GeForce 9500,Gainward,.50000,GDDR2,34.5
1873,NVidia,GeForce 9500,Palit,1.00000,GDDR2,0
1874,NVidia,GeForce 9500,PNY,1.00000,GDDR2,0
1875,NVidia,GeForce 9500,XFX,.50000,GDDR2,0
1876,NVidia,GeForce 9500,XFX,.50000,GDDR3,65.99
1877,NVidia,GeForce 9500,XFX,1.00000,GDDR2,71.99
1878,NVidia,GeForce 9500,Zotac,.50000,GDDR2,58.98
1879,NVidia,GeForce 960,Asus,2.00000,GDDR5,132.7600000000
1880,NVidia,GeForce 960,Asus,4.00000,GDDR5,151.1900000000
1881,NVidia,GeForce 960,EVGA,2.00000,GDDR5,1046.7700000000
1882,NVidia,GeForce 960,EVGA,4.00000,GDDR5,1214.2500000000
1883,NVidia,GeForce 960,Gainward,2.00000,GDDR5,132.0900000000
1884,NVidia,GeForce 960,GALAX,2.00000,GDDR5,108.2400000000
1885,NVidia,GeForce 960,Gigabyte,2.00000,GDDR5,124.9900000000
1886,NVidia,GeForce 960,Gigabyte,4.00000,GDDR5,137.3900000000
1887,NVidia,GeForce 960,Inno3D,2.00000,GDDR5,148.2700000000
1888,NVidia,GeForce 960,KFA2,2.00000,GDDR5,158.9800000000
1889,NVidia,GeForce 960,MSI,2.00000,GDDR5,129.9500000000
1890,NVidia,GeForce 960,MSI,4.00000,GDDR5,125.9900000000
1891,NVidia,GeForce 960,Palit,2.00000,GDDR5,125.1100000000
1892,NVidia,GeForce 960,Palit,4.00000,GDDR5,149.9900000000
1893,NVidia,GeForce 960,PNY,2.00000,GDDR5,142.2300000000
1894,NVidia,GeForce 960,PNY,4.00000,GDDR5,139.9300000000
1895,NVidia,GeForce 960,Zogis,2.00000,GDDR5,0
1896,NVidia,GeForce 960,Zotac,2.00000,GDDR5,104.1200000000
1897,NVidia,GeForce 960,Zotac,4.00000,GDDR5,156.8800000000
1898,NVidia,GeForce 9600,Asus,.50000,GDDR3,83.94
1899,NVidia,GeForce 9600,BFG Technologies,.50000,GDDR3,77.94
1900,NVidia,GeForce 9600,EVGA,.50000,GDDR3,86.34
1901,NVidia,GeForce 9600,EVGA,1.50000,GDDR2,0
1902,NVidia,GeForce 9600,Gigabyte,.50000,GDDR3,0
1903,NVidia,GeForce 9600,MSI,1.00000,GDDR,101.99
1904,NVidia,GeForce 9600,Sparkle,.50000,GDDR3,83.99
1905,NVidia,GeForce 9600,XpertVision,.50000,GDDR3,85.79
1906,NVidia,GeForce 9600,Zotac,.50000,GDDR3,71.94
1907,NVidia,GeForce 970,Asus,4.00000,GDDR5,1229.9900000000
1908,NVidia,GeForce 970,EVGA,4.00000,GDDR5,174.9900000000
1909,NVidia,GeForce 970,Gainward,4.00000,GDDR5,162.9900000000
1910,NVidia,GeForce 970,GALAX,4.00000,GDDR5,169.9900000000
1911,NVidia,GeForce 970,Gigabyte,4.00000,GDDR5,179.9900000000
1912,NVidia,GeForce 970,Inno3D,4.00000,GDDR5,192.6800000000
1913,NVidia,GeForce 970,MSI,4.00000,GDDR5,149.9900000000
1914,NVidia,GeForce 970,NVidia,4.00000,GDDR5,271.9900000000
1915,NVidia,GeForce 970,OcUK,4.00000,GDDR5,199.9900000000
1916,NVidia,GeForce 970,Palit,4.00000,GDDR5,197.9900000000
1917,NVidia,GeForce 970,PNY,4.00000,GDDR5,189.9900000000
1918,NVidia,GeForce 970,Zogis,4.00000,GDDR5,0
1919,NVidia,GeForce 970,Zotac,4.00000,GDDR5,184.9000000000
1920,NVidia,GeForce 980,AMD,4.00000,GDDR5,223.8400000000
1921,NVidia,GeForce 980,Asus,4.00000,GDDR5,1001.8800000000
1922,NVidia,GeForce 980,EVGA,4.00000,GDDR5,1239.5666666666
1923,NVidia,GeForce 980,Gainward,4.00000,GDDR5,204.1800000000
1924,NVidia,GeForce 980,GALAX,4.00000,GDDR5,345.0000000000
1925,NVidia,GeForce 980,Gigabyte,4.00000,GDDR5,1061.3400000000
1926,NVidia,GeForce 980,Inno3D,4.00000,GDDR5,1095.4000000000
1927,NVidia,GeForce 980,KFA2,4.00000,GDDR5,595.0000000000
1928,NVidia,GeForce 980,MSI,4.00000,GDDR5,1009.3700000000
1929,NVidia,GeForce 980,NVidia,4.00000,GDDR5,466.9900000000
1930,NVidia,GeForce 980,OcUK,4.00000,GDDR5,0
1931,NVidia,GeForce 980,Palit,4.00000,GDDR5,201.0000000000
1932,NVidia,GeForce 980,PNY,4.00000,GDDR5,349.0000000000
1933,NVidia,GeForce 980,Zogis,4.00000,GDDR5,0
1934,NVidia,GeForce 980,Zotac,4.00000,GDDR5,253.8500000000
1935,NVidia,GeForce 980 Ti,AMD,6.00000,GDDR5,335.0000000000
1936,NVidia,GeForce 980 Ti,Asus,6.00000,GDDR5,1000.0000000000
1937,NVidia,GeForce 980 Ti,EVGA,6.00000,GDDR5,1003.9900000000
1938,NVidia,GeForce 980 Ti,GALAX,6.00000,GDDR5,1091.3700000000
1939,NVidia,GeForce 980 Ti,Gigabyte,6.00000,GDDR5,1004.2350000000
1940,NVidia,GeForce 980 Ti,Inno3D,6.00000,GDDR5,349.9900000000
1941,NVidia,GeForce 980 Ti,KFA2,6.00000,GDDR5,356.2500000000
1942,NVidia,GeForce 980 Ti,Manli,6.00000,GDDR5,388.8000000000
1943,NVidia,GeForce 980 Ti,MSI,6.00000,GDDR5,1000.2400000000
1944,NVidia,GeForce 980 Ti,OcUK,6.00000,GDDR5,0
1945,NVidia,GeForce 980 Ti,Palit,6.00000,GDDR5,309.9900000000
1946,NVidia,GeForce 980 Ti,PNY,6.00000,GDDR5,329.9900000000
1947,NVidia,GeForce 980 Ti,Zotac,6.00000,GDDR5,1009.9800000000
1948,NVidia,GeForce 9800,Asus,.50000,GDDR3,119.94
1949,NVidia,GeForce 9800,BFG Technologies,.50000,GDDR3,119.94
1950,NVidia,GeForce 9800,BFG Technologies,1.00000,GDDR3,368.34
1951,NVidia,GeForce 9800,EVGA,.50000,GDDR3,133.14
1952,NVidia,GeForce 9800,EVGA,1.00000,GDDR3,307.14
1953,NVidia,GeForce 9800,Gigabyte,1.00000,GDDR3,0
1954,NVidia,GeForce 9800,Sparkle,.50000,GDDR3,107.94
1955,NVidia,GeForce 9800,XFX,.50000,GDDR3,0
1956,NVidia,GeForce 9800,XpertVision,.50000,GDDR3,80.34
1957,NVidia,GeForce 9800,Zotac,.50000,GDDR3,0
1958,NVidia,GeForce 9800,Zotac,1.00000,GDDR3,0
1959,NVidia,GeForce Titan V,NVidia,12.00000,HBM2,4699
1960,NVidia,GeForce Titan X,Asus,6.00000,GDDR5,1231.0000000000
1961,NVidia,GeForce Titan X,Asus,12.00000,GDDR5,1011.7600000000
1962,NVidia,GeForce Titan X,EVGA,6.00000,GDDR5,1585
1963,NVidia,GeForce Titan X,EVGA,12.00000,GDDR5,1002.7200000000
1964,NVidia,GeForce Titan X,GALAX,12.00000,GDDR5,778.2000000000
1965,NVidia,GeForce Titan X,Gigabyte,6.00000,GDDR5,748.7400000000
1966,NVidia,GeForce Titan X,Gigabyte,12.00000,GDDR5,1002.5900000000
1967,NVidia,GeForce Titan X,MSI,6.00000,GDDR5,812.8400000000
1968,NVidia,GeForce Titan X,MSI,12.00000,GDDR5,1000.9450000000
1969,NVidia,GeForce Titan X,NVidia,12.00000,GDDR5,0
1970,NVidia,GeForce Titan X,NVidia,12.00000,GDDR5X,1099.0000000000
1971,NVidia,GeForce Titan X,OcUK,12.00000,GDDR5,0
1972,NVidia,GeForce Titan X,Palit,12.00000,GDDR5,1002.5800000000
1973,NVidia,GeForce Titan X,PNY,12.00000,GDDR5,766.1600000000
1974,NVidia,GeForce Titan X,Zotac,6.00000,GDDR5,260.3366666666
1975,NVidia,GeForce Titan X,Zotac,12.00000,GDDR5,1000.6300000000
1976,NVidia,Quadro 2000,PNY,1.00000,GDDR5,320.0000000000
1977,NVidia,Quadro 2000,PNY,4.00000,GDDR5,252.0800000000
1978,NVidia,Quadro 2000,PNY,6.00000,GDDR5,325.2000000000
1979,NVidia,Quadro 2000D,PNY,1.00000,GDDR5,199.9900000000
1980,NVidia,Quadro 400,PNY,.50000,GDDR3,104.2900000000
1981,NVidia,Quadro 400,PNY,.50000,GDDR5,99.65
1982,NVidia,Quadro 400,PNY,2.00000,GDDR5,106.6000000000
1983,NVidia,Quadro 4000,PNY,2.00000,GDDR5,2021.4500000000
1984,NVidia,Quadro 4000,PNY,8.00000,GDDR5,641.4900000000
1985,NVidia,Quadro 410,HP,.50000,GDDR3,0
1986,NVidia,Quadro 410,Lenovo,.50000,GDDR3,229.46
1987,NVidia,Quadro 410,PNY,.50000,GDDR3,104.9900000000
1988,NVidia,Quadro 5000,PNY,2.50000,GDDR5,2291.6500000000
1989,NVidia,Quadro 600,PNY,1.00000,GDDR3,116.4900000000
1990,NVidia,Quadro 600,PNY,2.00000,GDDR5,138.0700000000
1991,NVidia,Quadro 6000,PNY,6.00000,GDDR5,1200.0000000000
1992,NVidia,Quadro FX1500,PNY,.25000,GDDR3,112.8800000000
1993,NVidia,Quadro FX1700,PNY,.50000,GDDR2,124.7800000000
1994,NVidia,Quadro FX1800,PNY,.75000,GDDR3,45
1995,NVidia,Quadro FX380,PNY,.25000,GDDR3,101.3300000000
1996,NVidia,Quadro FX4800,PNY,1.50000,GDDR3,1398.4
1997,NVidia,Quadro FX5500,PNY,1.00000,GDDR2,1639.0000000000
1998,NVidia,Quadro FX5600,PNY,1.50000,GDDR3,2608.3600000000
1999,NVidia,Quadro FX570,PNY,.25000,GDDR2,112.8800000000
2000,NVidia,Quadro FX580,PNY,.50000,GDDR3,105.8000000000
2001,NVidia,Quadro FX5800,PNY,4.00000,GDDR3,2450.7400000000
2002,NVidia,Quadro GP100,PNY,16.00000,HBM2,10492.6000000000
2003,NVidia,Quadro K1200,PNY,4.00000,GDDR5,220.9900000000
2004,NVidia,Quadro K2000,HP,2.00000,GDDR5,2048.6150000000
2005,NVidia,Quadro K2000,Lenovo,2.00000,GDDR5,995.44
2006,NVidia,Quadro K2000,PNY,2.00000,GDDR5,224.1000000000
2007,NVidia,Quadro K2000D,PNY,2.00000,GDDR5,128.5800000000
2008,NVidia,Quadro K2200,PNY,4.00000,GDDR5,1254.6000000000
2009,NVidia,Quadro K4000,HP,3.00000,GDDR5,1076.4600000000
2010,NVidia,Quadro K4000,NVidia,3.00000,GDDR5,0
2011,NVidia,Quadro K4000,PNY,3.00000,GDDR5,1035.0000000000
2012,NVidia,Quadro K4000M,HP,4.00000,GDDR5,1339.99
2013,NVidia,Quadro K420,PNY,1.00000,GDDR3,100.0000000000
2014,NVidia,Quadro K420,PNY,2.00000,GDDR3,100.2600000000
2015,NVidia,Quadro K4200,PNY,4.00000,GDDR5,1000.7200000000
2016,NVidia,Quadro K5000,HP,4.00000,GDDR5,1160.3700000000
2017,NVidia,Quadro K5000,PNY,4.00000,GDDR5,1017.0100000000
2018,NVidia,Quadro K5200,PNY,8.00000,GDDR5,1269.0000000000
2019,NVidia,Quadro K600,Dell,1.00000,GDDR3,154.17
2020,NVidia,Quadro K600,HP,1.00000,GDDR3,169.9900000000
2021,NVidia,Quadro K600,PNY,1.00000,GDDR3,102.5000000000
2022,NVidia,Quadro K6000,PNY,12.00000,GDDR5,10411.3300000000
2023,NVidia,Quadro K620,PNY,2.00000,GDDR3,114.9400000000
2024,NVidia,Quadro M2000,PNY,4.00000,GDDR5,1214.9666666666
2025,NVidia,Quadro M4000,PNY,8.00000,GDDR5,1004.0100000000
2026,NVidia,Quadro M5000,PNY,8.00000,GDDR5,1003.9800000000
2027,NVidia,Quadro M6000,PNY,12.00000,GDDR5,2356.2200000000
